Comment,label
"ওই খা....কিরে কেউ আমার কাছে ধরে আন, ওরে এক রাউন্ড জনি দাদার স্টাইলে মারি.....",Bully
"সাফার উদ্দেশ্যে-->আরিফ আজাদের লেখা মনে পড়ে গেল""আপনি কি আপনার মা-বাবাকে যৌণ সঙ্গম করতে দেখেছেন?না দেখে কিভাবে উনাদেরকে মা বাবা মেনে নিচ্ছেন??আপনার মা কে জিজ্ঞাস করে নিয়েন যাকে আপনি বাবা ডাকছেন উনি আপনার আসল বাবা কিনা,নাকি অন্য কেউ আছে??কারণ আপনিতো না দেখে কিছু বিশ্বাস করেন নাহ...",Bully
কুত্তার পেট থেকে জম্ম নিলে এই রকম মনে হবে???,Bully
ওই খানকি মাগি তোর এখন যে বাপ্ আছে সেই যে তোর বাপ তুই কি করে বিশ্বাস করিস. তুই তখন দেখেছিলি তো বাপ্ যখন তোর মার সাথে ইয়াকরেছিলো,Bully
ওই খানকি মাগি তোর এখন যে বাপ্ আছে সেই যে তোর বাপ তুই কি করে বিশ্বাস করিস. তুই তখন দেখেছিলি তো বাপ্ যখন তোর মার সাথে ইয়াকরেছিলো,Bully
তুই জার্মান সেফাত চিনস. ওহ নো তুই তো দেখিস নাই চিনবি কি করে. যখন পাছা দিয়ে অর্থাৎ তোর মল দ্বার দিয়ে অর্থাৎ তোর বাকি দিয়ে যখন ঢুকায়া দেওয়া হবে তখন চিনতে পারবি খানকি তোর বাপ কে তুই চিনিস নাকি চিনিস না,Bully
কয়ডা লাগে তোমার ,Bully
এই খানকির পোলা নাস্তিক,Bully
তাহলে তুই কেমনে হইল,Bully
এবার তাহলে সাফার পালাআচ্ছা আপু যেইটা দেখেন না বিশ্বাস করেন না?আপনার বাবা যে আপনার মায়ের সাথে সহবাস করে আপনাকে জন্ম দিসে সেইটা তো দেখেন নাই!তাহলে কিভাবে বিশ্বাস করেন উনি আপনার বাবা,Bully
পাগল কী খাইবে,Bully
তুই একটা মাগি তুই এখন কাফির।জনসম্মুখে কলেমা পড়ে মুসলিম হইতে হবে।,Bully
"আমি আল্লাহতে, ৱাসূল ছাঃ এৱ উপৱ, পৱকালে, জান্নাত, জাহান্নামেৱ শাস্তি, ফেৱেশতাগণ, হাশৱেৱ মাঠেৱ হিসাব সব বিশ্বাস কৱি । কিন্তু আমাৱ চলাফেৱাৱ মাধ্যমে কাফেৱ, মুনাফিক এমনকি নাস্তিকেও মাঝে মধ্যে ফেল কৱে ফেলি। হায়ৱে বাঙ্গালী মুসলমান জাতি । লজ্জা কৱেনা যখন ৯০ ভাগ মুসলমানেৱ দেশে ইসলাম, নবী সম্পৰ্কে বাজে কথা বলাৱ সাহস পায়। তা আমাদেৱ জন্যে আমৱাই তাদেৱ সুযোগ কৱে দিচ্ছি বিভিন্ন ভাবে।",Bully
আপনি দেশের যে খতি করেছেন তাতে আপনি কি মনে করেন সত্যিকারের বাংলাদেশী(সকল ধর্মের)যারা তারা আপনাকে মাপ করবে কোন দিন।(বিঃদ্রঃ দালাল স্রেনীর মানুষ ছাড়া),Bully
সোনার পরী,Bully
সে নাস্তিক এবং তাকে বাংলাদেশে অবাঞ্চিত ঘোষণা করা হোক এটা আমাদের জোর দাবি,Bully
"নাস্তিক, অবিশ্বাসী,  যেটাতে বিশ্বাস করে না, সেটাই তাকে জ্বালিয়ে নিশ্চিহ্ন করে দিবে।",Bully
নাস্তিক কে জুতাপেটা করে দেশ থেকে বের করা উচিত।,Bully
এতো গরমে দুইটা কেমনে পড়ছেন ভাই,Bully
"নাস্তিকের বাচ্চা, তোর পুরা পরিবার নাস্তিক...তুই কোন ভাল হয়ছোস??  তোর নাটক এখন কেউ দেখবে না। মুত খা তুই।",Bully
জাহিদ খান হালাই বালের লায়ক।।।কয়টা সিনেমা করছে ও।।।ওর চেয়ে হিরো আলম ভালো ।।।,Bully
"আজ থেকে তোর নাম নাস্তিক সাফা কবির,,,",Bully
"খোদার কসম মন ডায় চায় তোরে জুতা মারতে মারতে কোর গাল দুটা লাল করে দেয়,,, মানুষের ভয়ে আল্লার কাছে ক্ষমা চাস,,ছি ছি,,",Bully
"জায়েদ খান কে হিরো আলমের কারনে আমি চিনলাম জায়েদ খান আসলে কি করেন ভাই জায়েদ খান গার্মেনটসের হেলপার,সালা টোকাই কোথাকার  ধন্যবাদ",Bully
ওর মা কুত্তা দিয়ে করে ওরে বানাই ছিলো,Bully
তাই প্যান্টের চেইন খুলে ভনভন করে নাচবো পুটকি মার্কা নিউজ ,Bully
একটা একটা নাস্তিক ধর কাইট্রা কাইট্রা বস্তায় ভর।,Bully
শালার কথা বললে লোল পড়ে।,Bully
গ্রামটাকে নষ্ট করে এবার ওনি ঢাকা আসছে,Bully
"তুমি একটা স্ক্যান্ডাল বানাই লিংক শেয়ার করো, তাহলে মাফ করে দিবো :-/",Bully
"সবাই সালির আইডি রিপোর্ট মারেন, নাস্তিক এর বাচ্চা কে গালি পরে দিন",Bully
কি বলব বাংলার মাটিতে আর কোন হিরো নাই আছে কতগুলো পাগল যাদের অভিনয় ভালো লাগে না বিরক্ত লাগে। ভালো লাগার দুটি ছবি ছিল মনপুরা আর পুরামন ২ খুব দারুন লেগেছিল,Bully
আপনার আইডিতে তো দেখতাছি নাস্তিকদের দৌড়াদৌড়ি।এতো দিন পর ওনাদের সাথের কাউকে পেলো মনে হচেছ।আর আপনি তো টপে ছিলেন তাইনা।এখন দেখেন কি অবস্থা হয়।রুপ আর যৌবন চিরদিন থাকে না।,Bully
আপনার জন্য খুব মায়া লাগছে কারণ আপনি যে কথা বলেছেন আর যদি এই কথার উপর অটুট থাকেন তাহলে আপনার জন্য জাহান্নাম অনিবার্য। আমি দোয়া করি আপনি আপনার ভুল গুলো শুদ্ধিয়ে নেন।এই ইহকার কিছুই না পরকালই আসল।আপনি রাতে যখন ঘুমাতে যাবেন তখন আপনার নিজের অতীত টা কে নিয়া একটু চিন্তা করেন ভাল বা খারাপ যাই করেছেন কোন কিছুই আপনার বর্তমানে কাজে আসবে না।সবশেষে একটাই দোয়া করি আপনি নাস্তিক থেকে আস্তিক হয়ে যান।,Bully
সুখে থাকলে ভুতে কিলায়?,Bully
"তা হলে চলে আই তকে ঘুরা দিয়ে চুষে দেও আরাম পাবি, বিকজ তুই তত আখিরাত বিশ্বাসী না তাই",Bully
আমার প্রশ্ন মেয়েটার কাছেসে তার আব্বুকে কিভাবে পিতা বলে পরিচয় দেন?কারণ. ...সে তো দেখে নাই. ....কে তার জন্মদাতা ?,Bully
"শালার পুএতের নিউজ,, একটা ভালো নিউজ না দিয়ে শিরকে নিউজ গুলো দেয়",Bully
"আপনিতো মহান আল্লাহ তায়ালাকে ভয় করেন না, ভয় করছেন মূলত ফেমাসিটি হারাবার। আর আপনি এভাবে কেন বলছেন যে, ""আমি যদি কোনো ভুল করে থাকি?"" আপনি কি এখনো এটা নিয়ে সন্দিহান যে আপনি কোনো ভুল করেছেন কিনা? আপনার বলা উচিত ছিল, ""আমি ভুল করেছি এবং খুব জঘন্য ভুল ছিল সেটি। সাধারণ মানুষের করা অপমান আপনার সজ্জ হচ্ছে না | আল্লাহ তালা আপনাকে কাল কেয়ামত এর দিন যে বেজ্জত করবেন তখন কি করবেন ( Oh Sorry)  আপনিত পরকালে বিশ্বাসই নন আপনাকে আর কি বলব(আল্লাহ তালা যেন হেদায়েত দান করেন)",Bully
বৌদি কি ভাতার পরিবর্তন করলো!,Bully
"একটা মানুষ পরকাল বিশ্বাস করবে কি করবে না এটা তার একান্ত ইচ্ছা এবং অধিকার। আমরা বলার কেউ নই। এই যদি হয় অবস্থা তাহলে ব্যক্তির মত প্রকাশের  স্বাধীনতা থাকে কি করে। আজ যারা এতই ধর্মপ্রেম দেখাচ্ছে তাদের মেসেঞ্জার ঘাটতে দেখা যাবে হাজারও নষ্টামি। আমি বলব কে কি করল বা বলল বা মানল তাতে আপনার কিছু আসে যায় না, নিজে ঠিক থাকুন। অন্যের ব্যপারে হস্তক্ষেপ করবেন না। ধর্ম যার যার ব্যক্তি অধিকার। স্টুপিডের মত অন্যের পরচর্চা করবেন না।",Bully
বেয়াদবের বাচ্চা একটা..  অর মা ছোট বেলায় মকতবখানায় পাঠায় নাই তো ! তাই এমন কথা বলতে পারছে.. বেশ্যা পাড়া গেলেও তো বেশ্যা হইতো.. কিন্তু এইটা কি হইছে ? এতক্ষণ তো কমেন্ট দেখে  তোর রক্তবমি হওয়া উচিৎ....,Bully
"সকাল সকাল কি তামাশা শুরু করলেন ,নোবেল ভাই?করোনা কালে শারীরিক দুরুত্ব বজায় রাখা উচিত।",Bully
"মরার পর টের পাবেন সৃষ্টিকর্তা আছে কি নাই। দেখা হবে হাশরের ময়দানে। :) তবে, তাঁর আগেই যেন আল্লাহ আপ্নারে হেদায়েত দান করেন সেই দোয়াই করি, আমীন।",Bully
ওরে পুদ মারা উচিত,Bully
"সমস্যা হল: ওনার সত্যিকার বাবার বীজ ওনি নন,বৈধ বাবার ফসল যে সেটাতো ওনি দেখেন নাই,তাহলে তিনি বিশ্বাস করেন না ওনি বৈধ বাবার সন্তান,,,প্রকৃত তিনি অবৈধ,, বুঝেনতো জারজ কাকে বলে। জারজের মুখে জারজী আর কুফরী কথা ছাড়া আর কি বা আশা করা যায়!!",Bully
ওরে এতো লাইক আর কমেন্ট সাফার পোষ্টে কখনোই দেখি নাই।তোরা তো ওই নাস্তিক সাফা কে সেলেব্রিটি বানিয়ে দিচ্ছিস।,Bully
কে আস্তিক কে নাস্তিক তা নিয়ে আমরা এতো অস্থির কেনো!,Bully
নেকামো করতাচে।যাতে আমরা তাহার নাটক দেখি।! নাটক না চেহারাও দেখবো না ইনশা আল্লাহ।,Bully
"এমন নাস্তিক কথা কখনোই মাথা আনা উচিত নাহ!! ইহকাল পরকাল উভয়ই আছে!! এটা মানতেই হবে!!যাই হোক,আল্লাহ আপনাকে হেদায়েত দান করুক। সাথে আমাদের সবাইকেও❤",Bully
বেশ্যার মেয়ে তোমারে আর চোদার টাইম নাই শুওরের বাচ্চা কোথাকার,Bully
কালা কুকুর,Bully
তুই যে গরু খাওয়া  মুসলমান  পাবলিক  জানে। তুই একটা নাস্তিক মুনাফিক ।,Bully
কারন তুই নাস্তিকের মে,Bully
এমনে বইসা না থেকে ফজরের নামাজ ধরেন।,Bully
নাস্তিক। মাঘী,Bully
কুত্তারর বাচ্চা,Bully
মালতো করা নাও থাকতে পারে,Bully
শয়তানেও তাই বলে,Bully
এই শালা হলেগিয়ে ছবি দেখবো টাকা কি তোর বাপে দিবো,Bully
সারাবছর ছিলা অর্ধউলঙ্গ! আর রমজানে হয়ে গেলা পর্দাশীল??,Bully
"কি চিপায় পইরা এই অবস্হা!!পাবলিক আর আগের মতো দুচবে না আপনারে,একটু উপরে উঠলে আপনারা নিজেদের যে কি ভাবেন আল্লাহ্ জানে,ও আপনি তো আবার নাস্তিক, মনে নাই এসব বুজবেন না,বিচার বা করবে কে?পরকাল ত মানেন না।পাও আলাপ বাদ দিয়ে জনসম্মুখে মাপ চাইয়া,কলেমা পইড়া আইসেন।",Bully
"বাঙালীর একদিনের গালাগালিতেই নাস্তিক থেকে অাস্তিকে পরিনত,,ভাই পোস্টের কি বাহারঅার ভিডিওতে,,, অাপনি কি কোয়েশ্চেন করেছেন এটা,, যত্তসব",Bully
ফেমাস হইতে গেলে দুই একটি নাস্তিক বাদি কথা বলেন দেখবেন একদিনের ব্যাবধানে আপনার লাইক কমেন্ট ৪ হাজার থেকে ৪০ হাজার হইয়া গেছে যেমন #Safakobir এর,Bully
"অশ্লীলতা শুরু হয়ে গেছে!!! কখনো ভাবি নাই মিথিলার মত অভিনেত্রীকে এসব পোশাকে দেখতে হবে, এই অভিনেত্রী যখন তাহসানের জীবনে ছিলো কখনো এসব পোশাক বা অশ্লীলতা দেখি নাই বাট সব এখন শুধু অশ্লীলতায় ভরপুর ছি!",Bully
ভাই আপনার বিকাশ নাম্বারটা দেন কিছু টাকা পাঠাই নতুন প্যান্ট কিনুন সুখে থাকেন,Bully
"কয়জনকে রাখবা একা,,,",Bully
পাছা কবির। হাহা। হাহা,Bully
কমেন্টবক্সে মুমিন মুসলমানদের কমেন্ট পড়ার পর মনে হল -'ইসলাম' একটা চুদাচুদির ধর্ম।,Bully
"মন চায়,একটা রড গরম কইরা,ঠান্ডা দিক টা তর পাছায় ডুকাবো,আর গরম দিক বাহিরে রাখব যেন গরম বুইঝা কেউ বাহির করতে না পারে",Bully
আমি যদি কোন ভূল করে থাকি এর মানি কি?নাস্তিক আর ভালো হইলি না..,Bully
নতুন আরেকটাকে খাওয়ার ধান্দা,Bully
অামাদের বাংলাদেশে এমন মালের কদর করতে পারছে না যেমনটা সানি লিওনদের হয়,Bully
তোদের মত মাগিরা সব কথাই বলতে পারে। নাস্তিক!,Bully
আজকাল নাস্তিক কি রোজাও শুরু করে দিছেঢং,Bully
মানে লোকটার ছবির সাথেও আপনার ডলাডলি মোচড়া-মোচরি করা লাগবো?  আর কোনো পোজ পান নাই? কবিগুরুর প্রতি ভালবাসা দেখাইতে আসছে! ,Bully
আল্লাহ্ মহান তিনি চাইলে নাস্তিক সাফা কবির কে মাফ করে সঠিক পথ দেখাতে পারেন আমিন,Bully
আল্লাহ ওর কবরে আগুন জ্বালিয়ে দিয়েন।,Bully
আপনি আগামীকাল কেনো বিশ্বাস করেন।না ও তো আসতে পারে আগামীকাল টা আপনার জন্য।যাইহোক আপনি যে কথা বলেছেন সেটা আপনাকে নগ্ন করার জন্য যথেষ্ট।,Bully
আপা আমনের দাদা নি,Bully
এই মাগি আমার টা পরোস না কেরে,Bully
এই মাগি এই মাগি,Bully
এইমাগি,Bully
কিরে মাগি,Bully
খানকির জিয়ে তো নামাজ পরেনা,Bully
দরু মাগি কথা কস না কে,Bully
তর কি লজজা করে না আমার কমেন্ট গুলো দেখছ না,Bully
বদমাইশ সাফা কবির,Bully
নস্টামি ছাড়া তো আর সহজে ভাইরাল হওয়া যায় নাকাপড়ের খুবই অভাব নাকি,Bully
"কে আল্লাহ?? আপনিতো আল্লাহকে দেখেন ই নাই তাহলে বিশ্বাস করলেন কিভাবে??আপনি না বললেন ""যা আমি দেখিনা,তা বিশ্বাস করিনা"" সে হিসেবেতো ক্ষমা করারো কেউ নেই। আপনার ক্ষমা চাওয়ার স্ট্যাটাস দিয়ে নতুন নাটক করার কোনো দরকার নেই।যত্তসব আবালের দল আসে কথা বেচে ভাইরাল হতে।আর যদি মদির কি?  আপনি ভুল করেছেন এবং সেটা স্বীকার করেন।লজ্জাজনক",Bully
আর অন্য কোনো গ্ৰামে গরীব নাই?,Bully
"আল্লাহ তায়ালার সব কিছু ব‍্যবহার করবা। আর আল্লাহ তায়ালাকে মানবানা, এইটা কি করে হয়। আমার মনে হয় তোমার কেরিয়ার ধরে রাখার জন্য নাস্তিক থেকে আস্তিক সাজতেছ। কিন্তু ভিতর থেকে না।",Bully
ডিজিটাল প্রস্টিটিউট,Bully
মাগীদের কথা না বলি,Bully
কন্ডম দুর্ঘটনার ফসল এগুলা,Bully
"ক্যারিয়ার বাঁচাতে এখন ধর্মের আশ্রয় নিচ্ছে, এইসব মাগীদের বর্জন করুন ওর পেজ এ এত ফলোয়ার কেমনে থাকে এখনো বুজিনা",Bully
বাল লেখছো,Bully
তার মানে দাঁড়ায় সে নাস্তিক।বিষয় টা আগেই পরিস্কার করা উচিৎ আছিলো। হুদা হুদাই ওর নাটক দেখসি এতোদিন! সরাসরিভাবে নিজেকে নাস্তিক দাবি করলে আরও ভালো হয়।,Bully
আচ্ছা এরকম একটা নিউজ করাইতে কেমন টাকা লাগতে পারে..?ক্যাম্পাসে ফেরার পর একটা করাইতাম আর কি..!!!,Bully
নব্য নাস্তিক,Bully
পরবর্তীতে খোলা দরজা চাই!!,Bully
ফেইসবুক অাইডি হ্যাক বলে অাল্লাহর কাছে বিচার দিলেন?? অার যা দেখেননা তা বিশ্বাস করেননা তাহলে অাল্লাহ কে ও তো দেখেননাই  তাহলে বিচার দিলেন কোন মূলে কাফির অাপু,Bully
এমপি সাহাব কেমন চলের রাজনৈতিক।,Bully
ভাই বালমান টা কে,Bully
এই কুত্তার বাচ্চাটারে সবাই রিপোর্ট মারেন। খাংকির বাচ্চা নাস্তিক মেয়ে একটা।,Bully
চুদির বেটি কয়কি??,Bully
"তোর বুকে দিলাম লাথি, আর মুখে দিলাম থুথু এবং পাচায় দিলাম চার রাস্তার মোরে আইকেউলা বাঁশ।",Bully
দুদু দুইটা বের করে শুভেচ্ছা টা জানালেই পারতি। বেশ্যা কোথাকার,Bully
"ঠেলায় পড়লে শয়তানো আল্লাহর নাম নেয়! আপুটি অনেক চালাক যেই দেখতে পারলো তার ক্যারিয়ার হুমকির পথে, এখন সে আল্লাহর নাম নিচ্ছে, তিনি যে একজন জাত অভিনেত্রী তা বোধহয় আমরা  ভুলে গেছি,এই ভেবে আমাদের আবুল বানানোর ব্যার্থ চেষ্টা করা হচ্ছে!তারপরও বলবো যদি সত্যিই আল্লাহর কাছে মন থেকে ক্ষমা চেয়ে থাকে,তাহলে আল্লাহ ই তাকে ক্ষমা করে দিবে! আমাদের সবার মনে রাখা উচিৎ সম্মান দেওয়ার মালিক আল্লাহ নেওয়ার মালিকও আল্লাহ!#তুমি লাইভে এসে প্রকাশ্যে এগুলো বল্লে আরো সুন্দর হত",Bully
ক্যরিয়ার হুমকির মুখে এখন শুনি ''ভূতের মুখে রাম রাম''এই ফাউলের পেইজও হ্যাক করা হুক,Bully
"তুই তো আল্লাহ্কে দেখিস নাই,  তাহলে??  গতকাল কাল কি পরকাল স্বপ্নে দেখা দিয়েছে!! তুরা মিডিয়ার সামনে ভাল সাজিস,  মিড়িয়ার পিছনে তুর মত আর ও কত নাস্তিক লুকিয়ে আছে আল্লাহ জানে!!",Bully
"পিলিজ,, কেউ সাফাকে গালি দিয়েন না!!",Bully
ক্যারিয়ার নষ্ট করার জন্য একটা কথা  যথেষ্ট..........,Bully
দুধু দেখানো ছবি বাদ দিয়া নামাজে মন দেন।তগোরে মুসলিম কয় কেডা??,Bully
"তাল,,হাবিবি",Bully
জায়েদ খান কি নায়ক নাকি।।।শালা আবাল,Bully
মামনি প্রত্যাশা   কাফেরের বাচ্চা  এই সাফা কবির,Bully
আগে কালিমা পড়ে নতুন করে মুসলিম হয়ে তারপর আল্লাহর কাছে বিচার দিন।ফেমাসিটি নষ্ট হয়ে যাচ্ছে বলে এই সব নাম দেখানো স্টাটাস দিয়ে লাভ নেই✔,Bully
আল্লাহর অস্তিত্বকে যে অবিশ্বাস করে তাকে বলে নাস্তিক।,Bully
ঔরাজালীম,Bully
চাপা বেয়াদব কাফের,Bully
বউ টা আমার ,Bully
এই নাস্তিক আবার আসলো কোথেকে,Bully
তোর আইডিটারে আনফলো কইরা দিছি। আইছিলাম তোর পেজটাকে আনলাইক করতে। কিন্তু কমেন্ট গুলো দেখে আর আনলাইক করতে ইচ্ছা হয় না। একটু জনপ্রিয়তা পেয়েছিস বলে এত ভাব। নাস্তিক। তোর অভিনীত কোন কিছু আর কোনদিন দেখব না। তোর মত নাস্তিকের জায়গা এই বাংলাদেশ না। দূর হো। জারজ,Bully
তোমাকে লিটনের ফ্লাটে নিয়ে যাওয়া উচিং। সাথে থাকবে আমাদের সবার প্রিয় জনি সিন্স দাদা।,Bully
হিরো আলম বহু মানবিক।করোনার মধ্যে জীবন বাজি রেখে সে মানুষের জন্য খাদ্য সহযোগীতা দিয়ে বাস্তবিক হিরোর পরিচয় দিয়েছে।তোমরা ভূয়া হিরো কখনো মানুষের জন্য এক বালতি পানি নিয়েও দাঁড়াতেই দেখি নাই।,Bully
আছ থেকে তোর নাটক দেখা বন্দ করলাম নাস্তিক সাফা কবির,Bully
তোর মত ফালতু আর নাই ...!!!,Bully
"তর জন্ম নিয়ে আমি সংকিত, নিশ্চই কোনো আপাটে গোপাটে হয়েছে",Bully
যে কোনো পাগলেও বুঝবে এটা সাঈদী না,Bully
"যানি কিছু লোক পুটকি চাটার জন্য কতো আবেগ দিয়ে কথা বলবে! আর সাফা কবির নাস্তিক আপনি ভালো কথা, ইকটু দেখে শুনে কথা বলবেন, কারন আমরাই আপনাকে উপরে উঠাইছি আবার নামাতে বেশি সময় লাগবেনা।",Bully
এইজে ধরেন পোলাগো নুনু আছে কিন্তূ আপনি সেটা বিশ্বাস করেন না... খুলে দেখালে বিশ্বাস করবেন? নাকি সবারটা গিয়ে খুলে খুলে দেখেন?,Bully
"এক বালতি গু না সরি বিসা খাইয়া মইরি যা,,সবাই সিরিয়াল ধরে কমেন্ট করনে কেউ গ্যান্জাম কইরেন না।",Bully
আহহা ফেসবুক হ্যাকের জন্য,Bully
ক্যারিয়ার নষ্ট করার জন্যএকটা কথাই যথেষ্টএখন বুঝতে পারছেন,Bully
অপরাধ করিয়া আবার বলিস অপরাধ করছি কিনা।সালির বেটি তুই তো নাস্তিক।যে পরকালে বিশ্বাস করিস না।অই নাস্তিক রে দেশ থেকে বের করে দেয়া হোক।।।,Bully
"তোমার মতোই দেখতে আমার একটা Gf আছে  ওর,, পাহার দুটো অনেক নরম",Bully
গাজা আলম,Bully
তুই  মাগি বুঝবি কেমরে,Bully
হে*র গান এর থেইক্কা আমার সকালবেলার পাদের আওয়াজ শুনতে আরও শ্রুতিমধুর!,Bully
দোকানের ময়দা শেষ।।,Bully
এই ছাতার গানের জন্য এত তামাশা।ইমিডিয়েটলি কানের ডাক্তারের সাথে যোগাযোগ করতে হবে,Bully
এরা নামে মুসলমান,Bully
ভাব দেইখা মনে হইতেছে এক ধাক্কায় নাস্তিক থেকে আস্তিক হয়ে গেছে।এতোই সোজা হইলে তো কামই আছিল,Bully
কুত্তালীগ গুলো এখানে কি করতেছে,Bully
বান্দর এর মত পিক না তুল্লে আপনাদের মঠেল দের গুু বের হয় না মনে হয়,Bully
সালা গাজাখোর,Bully
চোদা খাইয়া সোজা হইয়া গেলা,Bully
কুত্তার মতন ঝর পরতেচে।,Bully
তমি কি দেফিনেত এর অকানে??,Bully
ফেসবুক আইডির শোকে এতো দ্রুত বিশ্বাস ফিরে এসেছে পরকালে?আল্লাহ্‌-র কাছে বিচার দিলেন যে!আল্লাহ্‌ হেদায়েত করুক সবাই কে।,Bully
"ওনি বলেছেন যা চোখে দেখিনা তা বিশ্বাস করিনা, কিন্তু ওনি অনেক কিছুই দেখে না, যেমন বাতাস, ফুলের গন্ধ তাহলে এগুলো বিশ্বাস করে কেমনে, আসলে নাস্তিকরা এমনি হয়",Bully
অম্মারেমা,Bully
বাংলার জমিনে কোনো নাস্তিকের ঠাঁই নেই.! এটা ইখতিয়ার উদ্দীন মুহাম্মদ বীন বখতিয়ার খলজীর জমিন! এটা শাহজালালের জমিন! এটা কাজী নজরুলের জমিন! এটা রবীন্দ্রনাথের নয়.!,Bully
"আমি বুঝি না   আমরা  বাংগালি জাতি কেনো এমন  ? মিথিলা হলো একজন বিশ্ব খানকি এবং নোডি তাহলে আমরা কেন তাকে নিয়ে এতো মাতামাতি করি, মিথিলা একজন বুদ্ধি জীবি এবং আঁকাটা এবং মিথিলার বাবা কে বিয়ে করেছেন , তাতে আমাদের কি? আসুন আমরা  সকলে মিলে মিশে আল্লাহ্ কাছে দোয়া চাই    আল্লাহ্ যেনো আমাদের কে করোনা গজব থেকে মাপ করে",Bully
"আপু আপনি এটা আমেরিকা বা হিন্দুস্থান পান্নি যে জা তা বলে ফেলবেন এটা মুসলিম দেশ আপনিও একজন মুসলমান তাহলে এই ধরনের কথা কীভাবে বলেন,,,জা বলছেন ভবিষ্যতে এই রকম কথা বলা থেকে বিরত থাকেন মানুসের কাছে ক্ষমা না ছেয়ে মহান আল্লাহর কাছে ক্ষমা চান পাবলিক আপনাকে ক্ষমা করার কে ক্ষমা তো করবে আল্লাহ,,,,, ভাই জা বলছেন বলছেন নিজেদের পাপ কে আর ভারি না করে এইবার বিরত থাকেন উনি যদি সত্যি কারের মুসলমান হয়ে থাকেন তাহলে উনি আল্লাহর কাছে ক্ষমা ছেয়ে নিজের ভুল নিজেই বুজতে পারবেন,,,,,ক্ষমা আমি আর আপনি করার কেওনা ক্ষমা করার মালিক এক মাত্র আল্লাহ রাব্বুল আলামিন,,,,আল্লাহ তুমি এই মেয়েটিকে হেদায়েত দান কর আমিন,,,,,,,",Bully
আচ্ছা আপু যেইটা দেখেন না সেটা বিশ্বাস করেন না?আপনার বাবা যে আপনার মায়ের সাথে সহবাস করে আপনাকে জন্ম দিয়েছে সেইটা তো দেখেন নাই!তাহলে কিভাবে বিশ্বাস করেন উনি আপনার বাবা,Bully
আমরাও তো উনার গোপন অঙ্গ দেখিনাই মানে লেংটা দেখিনি। তাহলে আমটা কিভাবে বিশ্বাস করবো উনি মেয়ে?প্লিজ দেখান।।আর বিশ্বাস করার সুযোগ করে দিন। লিংক এর অপেক্ষায় রইলাম।,Bully
তুই তোর বাপ রে জন্মের সময় দেখসোস? যদি না দেখোস তাইলে আজ থেকে তোর বাপ রে আব্বা ডাকবিনা। শালা আবাল কোথাকার।এই জন্য তোরে এত ফলো করতাম।মাথায় কি গু নিয়ে ঘুরিস নাকি।,Bully
"সাফা কবির, নাস্তিক মনে করি, দ্বিতীয় তসলিমার জন্ম হলো বাংলার বুকে আগে থেকেই তাকে দেশ থেকে বহিস্কৃত করা হোক.....!",Bully
সে আমাদের মাদার অফ হিউমিনিটির কাছে থেকে আনুপ্রনিত হইছে...ওরে কে আছিস প্রিয়া সাহাকে কেউ নোবেল ছুরে মার।,Bully
"এমন আরও নিত্য নতুন নাস্তিকের আগমন হবে,কারন দেশে কুরআনের চর্চা নেই।শিক্ষা ব্যবস্হা থেকে শুরু করে দেশের মেইন মেইন স্থানে ইসলামের সব কিছু মুছে ফেলা হচ্ছে।হয়তো অতি তারাতারি আমরা ধ্বাংসের পথে।",Bully
"বিশ্বসটা কোন তামশা না যে চাইলেই চলে আসে,,,,যে এটা কোন ভুল না যে ক্ষমা চাইবে।এটা তার বিশ্বাস,, ভিডিওটা দেখলে বুঝা যায় কত বড় নাস্তিক,,কোন প্রশ্নই আসে না যা সে না দেখে,যে এমন বলে সে কিসের ভুল বুঝতে পারছে,ভার্সুয়াল জগতে এদের বিচরন,, প্রতিবাদ না করলে দেখতে কতটুকু ক্ষমা চায়.??",Bully
"সাফা, তোমার বাবা যে তোমার আসল বাবা, এটা বিশ্বাস করলা কেমনে?তোমার মারে চুদারসময় তুমি ত নিজ চোখে দেখোনাই?তুই শালি বেশশ্যা।",Bully
বান্দর বুড়ো হলে নাকি গাছ বাই কথা কিন্তু একদম সত্য,Bully
তুমারে জুতা মারি,Bully
এই বাল্ডার নাটক/টেলিফিল্ম সবাই বর্জন করেন। পুরাই ফাউল একটা ক্যারেক্টার।,Bully
নতুন নাস্তিকের জন্ম হলো নাকি???আমি আপনার বিরাট বড় একজন ফ্রেন্ড  ছিলাম এখন থেকে আর নাই।,Bully
নাস্তিক সুয়ের বাচ্চা,Bully
